epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
367,1703.62,0.45224,0.25209,0.82116,0.99267,0.92369,0.95231,0.84293,0.58088,0.27799,0.84179,0.00055064,0.00055064,0.00055064
368,1708.63,0.44942,0.24993,0.8189,0.99355,0.92404,0.95028,0.83947,0.58526,0.28028,0.84346,0.00054668,0.00054668,0.00054668
369,1713.17,0.44901,0.25195,0.82354,0.9935,0.92387,0.95352,0.84516,0.58234,0.27801,0.84265,0.00054272,0.00054272,0.00054272
370,1717.39,0.45327,0.25248,0.82115,0.99368,0.92257,0.95726,0.84996,0.58348,0.27931,0.84203,0.00053876,0.00053876,0.00053876
371,1722.58,0.45092,0.25486,0.82226,0.99193,0.92374,0.95719,0.84962,0.58277,0.28067,0.84232,0.0005348,0.0005348,0.0005348
372,1726.97,0.47326,0.25853,0.82818,0.99318,0.92265,0.95604,0.84772,0.58507,0.27829,0.84259,0.00053084,0.00053084,0.00053084
373,1731.5,0.4712,0.25954,0.82336,0.99422,0.92224,0.95502,0.84793,0.58039,0.27793,0.84177,0.00052688,0.00052688,0.00052688
374,1736.79,0.46092,0.25306,0.82635,0.99407,0.92265,0.95451,0.84858,0.57555,0.27487,0.84114,0.00052292,0.00052292,0.00052292
375,1741.26,0.45857,0.2539,0.82221,0.992,0.92374,0.95497,0.84861,0.57781,0.27822,0.84179,0.00051896,0.00051896,0.00051896
376,1745.74,0.47805,0.26072,0.82312,0.99278,0.92319,0.95546,0.84881,0.57916,0.2778,0.84195,0.000515,0.000515,0.000515
377,1750.99,0.45116,0.25014,0.82577,0.99229,0.92401,0.95486,0.84587,0.58241,0.27803,0.84265,0.00051104,0.00051104,0.00051104
378,1755.42,0.4743,0.25942,0.8263,0.99278,0.9236,0.95329,0.84548,0.57784,0.27695,0.84191,0.00050708,0.00050708,0.00050708
379,1760.06,0.45794,0.25244,0.82239,0.99082,0.92374,0.95324,0.84438,0.57736,0.27776,0.84215,0.00050312,0.00050312,0.00050312
380,1765.12,0.46409,0.25623,0.82304,0.99121,0.92261,0.95365,0.8445,0.5832,0.28061,0.84389,0.00049916,0.00049916,0.00049916
381,1769.5,0.46198,0.2552,0.82651,0.98933,0.92329,0.95366,0.84508,0.58606,0.28187,0.84465,0.0004952,0.0004952,0.0004952
382,1774.6,0.46774,0.25696,0.82256,0.99221,0.92101,0.95423,0.84576,0.58803,0.27916,0.84402,0.00049124,0.00049124,0.00049124
383,1779.2,0.45291,0.25115,0.82451,0.9915,0.92285,0.95564,0.84803,0.58241,0.27864,0.84301,0.00048728,0.00048728,0.00048728
384,1783.56,0.46695,0.25522,0.82526,0.99249,0.92306,0.95653,0.85001,0.58173,0.2773,0.84243,0.00048332,0.00048332,0.00048332
385,1788.79,0.45101,0.24926,0.82509,0.99391,0.9221,0.95747,0.85153,0.58063,0.27651,0.84127,0.00047936,0.00047936,0.00047936
386,1793.16,0.45836,0.2522,0.82462,0.9931,0.92196,0.95788,0.85105,0.58146,0.27576,0.84123,0.0004754,0.0004754,0.0004754
387,1797.53,0.4735,0.25668,0.82515,0.99331,0.92169,0.95683,0.85019,0.58009,0.27655,0.84163,0.00047144,0.00047144,0.00047144
388,1802.97,0.4658,0.25486,0.82518,0.9915,0.92353,0.9549,0.8472,0.57689,0.27706,0.84108,0.00046748,0.00046748,0.00046748
389,1807.37,0.45383,0.25036,0.82211,0.99064,0.92406,0.95346,0.84565,0.57776,0.27678,0.84118,0.00046352,0.00046352,0.00046352
390,1811.76,0.45142,0.25035,0.82075,0.99122,0.92399,0.9517,0.84369,0.57635,0.27499,0.84044,0.00045956,0.00045956,0.00045956
391,1817.18,0.46681,0.2555,0.82324,0.99237,0.92415,0.95149,0.84385,0.57743,0.27674,0.84038,0.0004556,0.0004556,0.0004556
392,1821.72,0.46856,0.25719,0.82355,0.99227,0.92428,0.95109,0.84288,0.57593,0.27641,0.83998,0.00045164,0.00045164,0.00045164
393,1826.33,0.45783,0.25409,0.82407,0.99238,0.92442,0.95126,0.84299,0.57592,0.27654,0.83995,0.00044768,0.00044768,0.00044768
394,1831.24,0.45213,0.24824,0.82463,0.99325,0.92388,0.95138,0.84242,0.58085,0.27619,0.84092,0.00044372,0.00044372,0.00044372
395,1835.64,0.45554,0.25074,0.82956,0.99298,0.92333,0.95466,0.84659,0.58168,0.27565,0.84136,0.00043976,0.00043976,0.00043976
396,1840.52,0.44619,0.24755,0.82457,0.99198,0.9236,0.95572,0.84881,0.5778,0.27278,0.84097,0.0004358,0.0004358,0.0004358
397,1845.2,0.47663,0.2568,0.82551,0.99184,0.92333,0.95603,0.84867,0.57969,0.27365,0.84137,0.00043184,0.00043184,0.00043184
398,1849.47,0.45877,0.25084,0.82321,0.99186,0.92374,0.95674,0.84826,0.58551,0.27463,0.84226,0.00042788,0.00042788,0.00042788
399,1854.78,0.46911,0.25518,0.82559,0.99073,0.92415,0.95637,0.84753,0.58363,0.27517,0.84171,0.00042392,0.00042392,0.00042392
400,1859.07,0.45495,0.25282,0.82629,0.9929,0.92224,0.95658,0.84887,0.58315,0.27534,0.84163,0.00041996,0.00041996,0.00041996
401,1863.47,0.44173,0.24581,0.82236,0.99339,0.92273,0.95664,0.84836,0.58003,0.27417,0.84184,0.000416,0.000416,0.000416
402,1868.74,0.457,0.24773,0.82321,0.99354,0.92281,0.95532,0.84777,0.57855,0.2748,0.8412,0.00041204,0.00041204,0.00041204
403,1873.02,0.45043,0.24944,0.82139,0.99383,0.9231,0.95323,0.84497,0.58069,0.27673,0.84135,0.00040808,0.00040808,0.00040808
404,1877.45,0.44945,0.24853,0.82017,0.99301,0.92306,0.95229,0.84438,0.57993,0.276,0.84104,0.00040412,0.00040412,0.00040412
405,1882.83,0.4523,0.24857,0.81971,0.99296,0.9236,0.95138,0.84267,0.58184,0.27698,0.84122,0.00040016,0.00040016,0.00040016
406,1887.17,0.45608,0.25047,0.81991,0.99252,0.92345,0.95159,0.8436,0.58296,0.27639,0.8418,0.0003962,0.0003962,0.0003962
407,1891.43,0.45045,0.24933,0.82081,0.99261,0.92306,0.95129,0.84253,0.58149,0.27576,0.8412,0.00039224,0.00039224,0.00039224
408,1896.95,0.45791,0.25201,0.82358,0.99242,0.92333,0.95209,0.84345,0.58057,0.27528,0.84081,0.00038828,0.00038828,0.00038828
409,1901.31,0.46064,0.25358,0.82608,0.99339,0.92328,0.95375,0.84589,0.57972,0.27471,0.84058,0.00038432,0.00038432,0.00038432
410,1906.13,0.43877,0.2447,0.81946,0.99345,0.92292,0.95466,0.8468,0.58502,0.27604,0.84182,0.00038036,0.00038036,0.00038036
411,1910.95,0.45456,0.24841,0.82166,0.99362,0.92251,0.95406,0.84583,0.58286,0.27524,0.84237,0.0003764,0.0003764,0.0003764
412,1915.3,0.45569,0.2492,0.82105,0.99277,0.92278,0.95345,0.84531,0.58017,0.27474,0.84229,0.00037244,0.00037244,0.00037244
413,1920.22,0.44822,0.2473,0.82119,0.99165,0.92342,0.9526,0.84474,0.58071,0.27489,0.84281,0.00036848,0.00036848,0.00036848
414,1924.73,0.44611,0.24749,0.82316,0.99171,0.92292,0.95106,0.84237,0.5814,0.27479,0.84352,0.00036452,0.00036452,0.00036452
415,1929.17,0.44452,0.24598,0.82076,0.99194,0.9233,0.95311,0.84437,0.58254,0.27658,0.84373,0.00036056,0.00036056,0.00036056
416,1934.46,0.44416,0.24671,0.8204,0.99262,0.92306,0.95389,0.84553,0.58398,0.27575,0.84414,0.0003566,0.0003566,0.0003566
417,1938.77,0.45303,0.24934,0.82201,0.99228,0.92265,0.95373,0.84573,0.5842,0.27607,0.84386,0.00035264,0.00035264,0.00035264
418,1943.08,0.43869,0.24473,0.82024,0.99295,0.92241,0.95293,0.84367,0.58095,0.27393,0.84361,0.00034868,0.00034868,0.00034868
419,1948.47,0.44292,0.24589,0.82016,0.99335,0.92237,0.95299,0.84457,0.57999,0.27334,0.84335,0.00034472,0.00034472,0.00034472
420,1952.88,0.45546,0.2509,0.81796,0.99325,0.92328,0.95464,0.84757,0.57927,0.27397,0.84313,0.00034076,0.00034076,0.00034076
421,1957.28,0.4534,0.24854,0.82114,0.99369,0.92345,0.95581,0.84854,0.58273,0.27456,0.8433,0.0003368,0.0003368,0.0003368
422,1962.55,0.44785,0.24772,0.82118,0.99383,0.92304,0.95634,0.85033,0.58196,0.27457,0.84299,0.00033284,0.00033284,0.00033284
423,1967.16,0.4479,0.24696,0.82681,0.99292,0.92224,0.95673,0.85009,0.58415,0.27441,0.84302,0.00032888,0.00032888,0.00032888
424,1971.46,0.4389,0.24495,0.82641,0.99353,0.92187,0.95672,0.84954,0.58401,0.27416,0.84353,0.00032492,0.00032492,0.00032492
425,1976.66,0.4345,0.24106,0.81931,0.99266,0.92309,0.95615,0.84933,0.58439,0.27417,0.8441,0.00032096,0.00032096,0.00032096
426,1981,0.45246,0.24834,0.82312,0.99311,0.92278,0.95457,0.84747,0.58187,0.27539,0.84384,0.000317,0.000317,0.000317
427,1985.66,0.44937,0.24732,0.82253,0.99281,0.92297,0.95462,0.84642,0.58536,0.27531,0.84401,0.00031304,0.00031304,0.00031304
428,1990.65,0.45518,0.24996,0.82323,0.99274,0.92333,0.95408,0.84558,0.58515,0.27559,0.84384,0.00030908,0.00030908,0.00030908
429,1994.99,0.46838,0.25481,0.82357,0.9931,0.92294,0.95308,0.84395,0.58402,0.2753,0.84341,0.00030512,0.00030512,0.00030512
430,1999.69,0.45445,0.25223,0.82237,0.99324,0.92269,0.95355,0.84366,0.58612,0.27614,0.84383,0.00030116,0.00030116,0.00030116
431,2004.32,0.45149,0.24872,0.81996,0.99392,0.92251,0.95513,0.84576,0.58468,0.27524,0.84294,0.0002972,0.0002972,0.0002972
432,2008.6,0.43872,0.24504,0.82298,0.99337,0.92142,0.95643,0.84828,0.58272,0.27264,0.84209,0.00029324,0.00029324,0.00029324
433,2013.45,0.45184,0.24951,0.82227,0.99336,0.92128,0.95643,0.84962,0.58208,0.27149,0.84257,0.00028928,0.00028928,0.00028928
434,2018.02,0.45422,0.24817,0.81894,0.99235,0.92156,0.95675,0.84943,0.58325,0.27295,0.84316,0.00028532,0.00028532,0.00028532
435,2022.39,0.45372,0.24817,0.8204,0.99236,0.92105,0.95704,0.85191,0.57967,0.2713,0.84233,0.00028136,0.00028136,0.00028136
436,2027.83,0.46369,0.25151,0.82876,0.99222,0.92157,0.95699,0.85132,0.58006,0.27032,0.84264,0.0002774,0.0002774,0.0002774
437,2032.06,0.45812,0.24925,0.82572,0.99236,0.92096,0.9568,0.85074,0.57936,0.27109,0.84242,0.00027344,0.00027344,0.00027344
438,2036.3,0.44584,0.24492,0.82193,0.99191,0.92251,0.95608,0.85024,0.57849,0.27054,0.84226,0.00026948,0.00026948,0.00026948
439,2041.69,0.45252,0.24489,0.82055,0.99223,0.92276,0.95576,0.84792,0.58264,0.27179,0.84263,0.00026552,0.00026552,0.00026552
440,2046.04,0.45366,0.24667,0.82077,0.99194,0.92366,0.95545,0.84826,0.58153,0.27222,0.84206,0.00026156,0.00026156,0.00026156
441,2050.61,0.44336,0.24495,0.821,0.99238,0.9238,0.95455,0.84685,0.58321,0.27306,0.84221,0.0002576,0.0002576,0.0002576
442,2055.98,0.44291,0.24328,0.81704,0.99222,0.92415,0.95332,0.84497,0.58307,0.27179,0.84222,0.00025364,0.00025364,0.00025364
443,2060.28,0.44757,0.24562,0.81816,0.99195,0.92437,0.95346,0.84609,0.58031,0.27152,0.84211,0.00024968,0.00024968,0.00024968
444,2064.83,0.44224,0.24456,0.82109,0.9916,0.92401,0.95561,0.84826,0.58374,0.27073,0.84254,0.00024572,0.00024572,0.00024572
445,2069.9,0.44809,0.24457,0.82302,0.9931,0.92282,0.95612,0.84956,0.58217,0.27124,0.84215,0.00024176,0.00024176,0.00024176
446,2074.32,0.45954,0.24971,0.82259,0.99317,0.92333,0.95638,0.85062,0.57994,0.27074,0.84181,0.0002378,0.0002378,0.0002378
447,2079.11,0.44778,0.24385,0.82193,0.9931,0.92306,0.95651,0.84945,0.58571,0.27114,0.84273,0.00023384,0.00023384,0.00023384
448,2083.79,0.44312,0.24614,0.81676,0.99289,0.92319,0.95602,0.84895,0.58188,0.27001,0.84229,0.00022988,0.00022988,0.00022988
449,2088.11,0.45158,0.24808,0.82031,0.99191,0.92347,0.95588,0.84816,0.58293,0.27109,0.84245,0.00022592,0.00022592,0.00022592
450,2093.23,0.44558,0.24453,0.82008,0.99194,0.9235,0.95517,0.8474,0.58035,0.27084,0.84221,0.00022196,0.00022196,0.00022196
451,2097.68,0.44073,0.24404,0.82156,0.99223,0.92344,0.95524,0.84834,0.57906,0.27015,0.84199,0.000218,0.000218,0.000218
452,2102.22,0.45131,0.24613,0.82027,0.99231,0.92306,0.95611,0.84919,0.58067,0.26957,0.84226,0.00021404,0.00021404,0.00021404
453,2107.47,0.42426,0.23517,0.81732,0.99267,0.92326,0.95654,0.8509,0.57785,0.26995,0.84196,0.00021008,0.00021008,0.00021008
454,2111.85,0.43262,0.23883,0.81964,0.99252,0.92325,0.95665,0.84977,0.57874,0.26934,0.84221,0.00020612,0.00020612,0.00020612
455,2116.39,0.44837,0.24396,0.81885,0.99194,0.92347,0.95652,0.84934,0.57806,0.26963,0.84201,0.00020216,0.00020216,0.00020216
456,2121.74,0.43438,0.24018,0.81839,0.99281,0.923,0.95657,0.85003,0.57747,0.26879,0.84203,0.0001982,0.0001982,0.0001982
457,2125.98,0.43357,0.2393,0.82143,0.99252,0.92319,0.95636,0.84969,0.57892,0.26941,0.84214,0.00019424,0.00019424,0.00019424
458,2130.77,0.44315,0.24207,0.81764,0.99267,0.92346,0.95622,0.84946,0.57956,0.26961,0.84231,0.00019028,0.00019028,0.00019028
459,2136.06,0.43687,0.24056,0.82103,0.9931,0.92319,0.95629,0.85,0.57976,0.26837,0.84238,0.00018632,0.00018632,0.00018632
460,2140.58,0.44245,0.24015,0.8205,0.99296,0.92316,0.95629,0.8503,0.58029,0.26882,0.84238,0.00018236,0.00018236,0.00018236
461,2145.03,0.43278,0.23933,0.81759,0.99281,0.92301,0.95614,0.84971,0.57859,0.26908,0.84218,0.0001784,0.0001784,0.0001784
462,2150.21,0.43303,0.23781,0.81931,0.99329,0.92265,0.95569,0.84717,0.58361,0.27009,0.84297,0.00017444,0.00017444,0.00017444
463,2154.54,0.4277,0.23911,0.82086,0.99298,0.92278,0.95548,0.84884,0.57991,0.26999,0.84263,0.00017048,0.00017048,0.00017048
464,2159.43,0.43478,0.23954,0.81837,0.99293,0.92292,0.95605,0.84976,0.57953,0.26975,0.84227,0.00016652,0.00016652,0.00016652
465,2164.33,0.46794,0.25244,0.81938,0.99277,0.92292,0.95648,0.85046,0.58128,0.26941,0.8422,0.00016256,0.00016256,0.00016256
466,2169.02,0.4413,0.24221,0.81737,0.99323,0.92319,0.9568,0.85043,0.57847,0.26775,0.84152,0.0001586,0.0001586,0.0001586
467,2174.25,0.43232,0.23678,0.82221,0.99383,0.92289,0.95659,0.85095,0.57774,0.26778,0.84163,0.00015464,0.00015464,0.00015464
468,2178.57,0.42593,0.23789,0.82064,0.99383,0.92297,0.95592,0.84938,0.57911,0.26799,0.8421,0.00015068,0.00015068,0.00015068
469,2182.89,0.43246,0.23796,0.81885,0.99369,0.92313,0.95565,0.84829,0.57865,0.26817,0.84183,0.00014672,0.00014672,0.00014672
470,2188.13,0.43861,0.24158,0.81957,0.99403,0.92333,0.95576,0.84752,0.57959,0.26764,0.84166,0.00014276,0.00014276,0.00014276
471,2192.6,0.43501,0.23968,0.82258,0.99427,0.92315,0.95587,0.84722,0.58592,0.2692,0.84264,0.0001388,0.0001388,0.0001388
472,2197.01,0.42848,0.23625,0.82156,0.99369,0.92332,0.95537,0.84733,0.5845,0.26872,0.84259,0.00013484,0.00013484,0.00013484
473,2202.56,0.4485,0.24471,0.81817,0.99354,0.92332,0.95532,0.84715,0.58374,0.26845,0.8425,0.00013088,0.00013088,0.00013088
474,2207,0.44171,0.2386,0.81881,0.9931,0.92339,0.95552,0.84743,0.58651,0.26882,0.84292,0.00012692,0.00012692,0.00012692
475,2211.76,0.44916,0.24241,0.82093,0.99313,0.92347,0.95616,0.84879,0.58661,0.26901,0.84273,0.00012296,0.00012296,0.00012296
476,2216.82,0.4264,0.23497,0.81626,0.99311,0.92365,0.95616,0.84913,0.58323,0.26814,0.84213,0.000119,0.000119,0.000119
477,2221.27,0.44764,0.24207,0.81953,0.9931,0.92343,0.95602,0.84916,0.58173,0.26795,0.84197,0.00011504,0.00011504,0.00011504
478,2226.52,0.43738,0.24052,0.82329,0.9931,0.92317,0.95602,0.84896,0.58195,0.26849,0.84217,0.00011108,0.00011108,0.00011108
479,2231,0.42639,0.23525,0.81736,0.99339,0.92279,0.9563,0.84943,0.58203,0.26913,0.84242,0.00010712,0.00010712,0.00010712
480,2235.47,0.42916,0.23618,0.81826,0.99324,0.92258,0.95661,0.84958,0.58189,0.26904,0.84268,0.00010316,0.00010316,0.00010316
481,2240.8,0.43643,0.23957,0.81927,0.99383,0.92222,0.95665,0.84997,0.58236,0.26899,0.84263,9.92e-05,9.92e-05,9.92e-05
482,2245.26,0.4342,0.2384,0.81908,0.99354,0.92265,0.95625,0.85026,0.58212,0.2676,0.84248,9.524e-05,9.524e-05,9.524e-05
483,2249.68,0.43723,0.23894,0.81791,0.99339,0.92277,0.9562,0.85002,0.58205,0.26676,0.84239,9.128e-05,9.128e-05,9.128e-05
484,2255,0.4396,0.24042,0.82254,0.99372,0.92251,0.95667,0.84952,0.58305,0.26735,0.84246,8.732e-05,8.732e-05,8.732e-05
485,2259.24,0.42134,0.2338,0.81976,0.99425,0.92251,0.95677,0.85013,0.58278,0.26776,0.8426,8.336e-05,8.336e-05,8.336e-05
486,2263.52,0.41946,0.23214,0.82192,0.99441,0.92258,0.95653,0.8489,0.58149,0.26762,0.84268,7.94e-05,7.94e-05,7.94e-05
487,2268.98,0.4455,0.24277,0.81781,0.99397,0.92259,0.9564,0.84965,0.58097,0.26788,0.84265,7.544e-05,7.544e-05,7.544e-05
488,2273.26,0.42975,0.23662,0.82245,0.99381,0.92251,0.956,0.84961,0.5813,0.26754,0.84301,7.148e-05,7.148e-05,7.148e-05
489,2277.69,0.4454,0.24303,0.82034,0.99322,0.92292,0.95574,0.84836,0.58125,0.2677,0.84307,6.752e-05,6.752e-05,6.752e-05
490,2282.99,0.43778,0.23988,0.81951,0.99281,0.92253,0.95517,0.84793,0.5808,0.26784,0.84286,6.356e-05,6.356e-05,6.356e-05
491,2290.19,0.43445,0.23724,0.82064,0.99311,0.92278,0.95275,0.84395,0.58144,0.26892,0.84321,5.96e-05,5.96e-05,5.96e-05
492,2295.36,0.42763,0.23481,0.81928,0.99329,0.92292,0.94817,0.83658,0.58154,0.27086,0.84356,5.564e-05,5.564e-05,5.564e-05
493,2299.86,0.43335,0.23375,0.81763,0.99325,0.92288,0.94553,0.83222,0.58195,0.27142,0.8437,5.168e-05,5.168e-05,5.168e-05
494,2304.14,0.43048,0.23279,0.81451,0.99336,0.92306,0.9439,0.82945,0.58246,0.27291,0.84376,4.772e-05,4.772e-05,4.772e-05
495,2309.28,0.4306,0.23104,0.81643,0.99279,0.92278,0.94391,0.82936,0.58291,0.27336,0.84395,4.376e-05,4.376e-05,4.376e-05
496,2313.59,0.42984,0.23073,0.81881,0.993,0.92265,0.94494,0.83149,0.5827,0.27318,0.84391,3.98e-05,3.98e-05,3.98e-05
497,2317.83,0.42759,0.22849,0.81511,0.99281,0.92284,0.94636,0.83278,0.58273,0.27275,0.84384,3.584e-05,3.584e-05,3.584e-05
498,2322.85,0.42639,0.22917,0.81274,0.99331,0.92306,0.94814,0.83577,0.58286,0.27215,0.84396,3.188e-05,3.188e-05,3.188e-05
499,2326.98,0.42486,0.22711,0.81784,0.99278,0.92347,0.94967,0.83806,0.58246,0.271,0.84383,2.792e-05,2.792e-05,2.792e-05
500,2331.39,0.41633,0.22379,0.8158,0.99296,0.92333,0.94997,0.83852,0.58317,0.27126,0.8439,2.396e-05,2.396e-05,2.396e-05
